#Parameters = {cpw=150; L2=0.5; R=4; b=3; sigma_z=0.2; wakelength=100; wakelength0=10000}
#"s / cm"	"Z [Real Part]"
#------------------------
-1.5574947740209	-2.5454433166404e-16
-1.5566093703415	-2.6275405481420e-16
-1.5557239666621	-2.7109090216158e-16
-1.5548385629828	-2.7956911240433e-16
-1.5539531593034	-2.8821198163733e-16
-1.5530677556240	-2.9704914553277e-16
-1.5521823519447	-3.0611544022222e-16
-1.5512969482653	-3.1545838181974e-16
-1.5504115445859	-3.2512424473239e-16
-1.5495261409065	-3.3514958792694e-16
-1.5486407372272	-3.4556707677447e-16
-1.5477553335478	-3.5640206304851e-16
-1.5468699298684	-3.6767335256036e-16
-1.5459845261890	-3.7940753923141e-16
-1.5450991225097	-3.9164416288970e-16
-1.5442137188303	-4.0442351126107e-16
-1.5433283151509	-4.1778168951364e-16
-1.5424429114715	-4.3174544367930e-16
-1.5415575077922	-4.4633108930181e-16
-1.5406721041128	-4.6155315326756e-16
-1.5397867004334	-4.7743303205507e-16
-1.5389012967541	-4.9399477391556e-16
-1.5380158930747	-5.1125752950312e-16
-1.5371304893953	-5.2923055136819e-16
-1.5362450857159	-5.4791385265532e-16
-1.5353596820366	-5.6730197656284e-16
-1.5344742783572	-5.8738594313440e-16
-1.5335888746778	-6.0815999362441e-16
-1.5327034709984	-6.2962236762843e-16
-1.5318180673191	-6.5177147472891e-16
-1.5309326636397	-6.7460965837034e-16
-1.5300472599603	-6.9814166571451e-16
-1.5291618562809	-7.2238134094705e-16
-1.5282764526016	-7.4734990768011e-16
-1.5273910489222	-7.7307868217174e-16
-1.5265056452428	-7.9960722461271e-16
-1.5256202415635	-8.2697485643280e-16
-1.5247348378841	-8.5521853078369e-16
-1.5238494342047	-8.8437445027506e-16
-1.5229640305253	-9.1447931257682e-16
-1.5220786268460	-9.4556918911289e-16
-1.5211932231666	-9.7768589592700e-16
-1.5203078194872	-1.0108723929217e-15
-1.5194224158078	-1.0451661825488e-15
-1.5185370121285	-1.0806086108960e-15
-1.5176516084491	-1.1172432510418e-15
-1.5167662047697	-1.1551091328611e-15
-1.5158808010903	-1.1942375723737e-15
-1.5149953974110	-1.2346511157834e-15
-1.5141099937316	-1.2763674484479e-15
-1.5132245900522	-1.3194049674518e-15
-1.5123391863728	-1.3637940480787e-15
-1.5114537826935	-1.4095835587606e-15
-1.5105683790141	-1.4568342552029e-15
-1.5096829753347	-1.5056113832278e-15
-1.5087975716554	-1.5559813731780e-15
-1.5079121679760	-1.6080107047210e-15
-1.5070267642966	-1.6617652477850e-15
-1.5061413606172	-1.7173121234370e-15
-1.5052559569379	-1.7747125273392e-15
-1.5043705532585	-1.8340229550689e-15
-1.5034851495791	-1.8952991517209e-15
-1.5025997458997	-1.9585954754263e-15
-1.5017143422204	-2.0239676456944e-15
-1.5008289385410	-2.0914799874593e-15
-1.4999435348616	-2.1612067692953e-15
-1.4990581311822	-2.2332228434718e-15
-1.4981727275029	-2.3076059396157e-15
-1.4972873238235	-2.3844404323501e-15
-1.4964019201441	-2.4638086214512e-15
-1.4955165164648	-2.5457963906098e-15
-1.4946311127854	-2.6304938450406e-15
-1.4937457091060	-2.7179869451261e-15
-1.4928603054266	-2.8083630887547e-15
-1.4919749017473	-2.9017136760368e-15
-1.4910894980679	-2.9981322104578e-15
-1.4902040943885	-3.0977223510169e-15
-1.4893186907091	-3.2006017008232e-15
-1.4884332870298	-3.3068877179081e-15
-1.4875478833504	-3.4166885639264e-15
-1.4866624796710	-3.5300986531922e-15
-1.4857770759916	-3.6472056117251e-15
-1.4848916723123	-3.7680957925020e-15
-1.4840062686329	-3.8928644767236e-15
-1.4831208649535	-4.0216131783670e-15
-1.4822354612741	-4.1544476981778e-15
-1.4813500575948	-4.2914794109323e-15
-1.4804646539154	-4.4328293105713e-15
-1.4795792502360	-4.5786421628900e-15
-1.4786938465567	-4.7290850497008e-15
-1.4778084428773	-4.8843383365468e-15
-1.4769230391979	-5.0445933886310e-15
-1.4760376355185	-5.2100375774058e-15
-1.4751522318392	-5.3808524369982e-15
-1.4742668281598	-5.5572231347573e-15
-1.4733814244804	-5.7393384474827e-15
-1.4724960208010	-5.9273967446608e-15
-1.4716106171217	-6.1216030531077e-15
-1.4707252134423	-6.3221608578054e-15
-1.4698398097629	-6.5292660765360e-15
-1.4689544060835	-6.7431095302104e-15
-1.4680690024042	-6.9638823966535e-15
-1.4671835987248	-7.1917833146214e-15
-1.4662981950454	-7.4270202116937e-15
-1.4654127913661	-7.6698027945995e-15
-1.4645273876867	-7.9203450244700e-15
-1.4636419840073	-8.1788656020446e-15
-1.4627565803279	-8.4455879662794e-15
-1.4618711766486	-8.7207515183205e-15
-1.4609857729692	-9.0046126893424e-15
-1.4601003692898	-9.2974379164927e-15
