#
#"s / mm"	"Z [Real Part]"
#------------------------
2.5588144690010	0.00056175070491775
2.5652141671657	0.00055960898401223
2.5716138653304	0.00055748020163624
2.5780135634951	0.00055536443000879
2.5844132616599	0.00055326184692869
2.5908129598246	0.00055117269475619
2.5972126579893	0.00054909721541425
2.6036123561541	0.00054703558536540
2.6100120543188	0.00054498785879610
2.6164117524835	0.00054295393510805
2.6228114506482	0.00054093355054713
2.6292111488130	0.00053892630037426
2.6356108469777	0.00053693169563475
2.6420105451424	0.00053494923201740
2.6484102433072	0.00053297846351064
2.6548099414719	0.00053101905588124
2.6612096396366	0.00052907082104124
2.6676093378014	0.00052713372877500
2.6740090359661	0.00052520788486118
2.6804087341308	0.00052329349010149
2.6868084322955	0.00052139077576365
2.6932081304603	0.00051949994094314
2.6996078286250	0.00051762109843855
2.7060075267897	0.00051575423726622
2.7124072249545	0.00051389921855889
2.7188069231192	0.00051205579257074
2.7252066212839	0.00051022364392855
2.7316063194486	0.00050840244365784
2.7380060176134	0.00050659189893223
2.7444057157781	0.00050479179095195
2.7508054139428	0.00050300198432000
2.7572051121076	0.00050122242021577
2.7636048102723	0.00049945309267213
2.7700045084370	0.00049769402317115
2.7764042066017	0.00049594523366509
2.7828039047665	0.00049420672052646
2.7892036029312	0.00049247844431976
2.7956033010959	0.00049076033565905
2.8020029992607	0.00048905231650138
2.8084026974254	0.00048735431766743
2.8148023955901	0.00048566628870293
2.8212020937548	0.00048398819996216
2.8276017919196	0.00048232003731937
2.8340014900843	0.00048066178586056
2.8404011882490	0.00047901340021251
2.8468008864138	0.00047737477802739
2.8532005845785	0.00047574574500152
2.8596002827432	0.00047412606363458
2.8659999809079	0.00047251545650413
2.8723996790727	0.00047091364215577
2.8787993772374	0.00046932038094497
2.8851990754021	0.00046773551402967
2.8915987735669	0.00046615899336269
2.8979984717316	0.00046459088164171
2.9043981698963	0.00046303133100662
2.9107978680610	0.00046148054349656
2.9171975662258	0.00045993871791042
2.9235972643905	0.00045840600280598
2.9299969625552	0.00045688245086553
2.9363966607200	0.00045536799593060
2.9427963588847	0.00045386244895228
2.9491960570494	0.00045236551680297
2.9555957552141	0.00045087684767878
2.9619954533789	0.00044939608321588
2.9683951515436	0.00044792292103488
2.9747948497083	0.00044645716418230
2.9811945478731	0.00044499875350292
2.9875942460378	0.00044354777259910
2.9939939442025	0.00044210441430364
3.0003936423672	0.00044066892757447
3.0067933405320	0.00043924154906048
3.0131930386967	0.00043782244374059
3.0195927368614	0.00043641165984898
3.0259924350262	0.00043500910644490
3.0323921331909	0.00043361456493009
3.0387918313556	0.00043222772679001
3.0451915295203	0.00043084825108044
3.0515912276851	0.00042947581985080
3.0579909258498	0.00042811018470336
3.0643906240145	0.00042675119715286
3.0707903221793	0.00042539881924651
3.0771900203440	0.00042405311389693
3.0835897185087	0.00042271421689630
3.0899894166735	0.00042138230330610
3.0963891148382	0.00042005754763681
3.1027888130029	0.00041874008735612
3.1091885111676	0.00041742998987721
