#Parameters = {L2=0.5; R=4; b=3; cond_ss=1450000; cpw=14; sigma_z=0.02; wakelength=100; wakelength0=1}
#"s / cm"	"Z [Real Part]"
#------------------------
-0.076362280570950	-0.00019831992607396
-0.075532314429578	-0.00022149865296204
-0.074702348288207	-0.00024716298391803
-0.073872382146835	-0.00027554928332663
-0.073042416005463	-0.00030691245624241
-0.072212449864092	-0.00034152690253397
-0.071382483722720	-0.00037968745653714
-0.070552517581349	-0.00042171029895094
-0.069722551439977	-0.00046793383003112
-0.068892585298605	-0.00051871949120159
-0.068062619157234	-0.00057445251971805
-0.067232653015862	-0.00063554262025074
-0.066402686874491	-0.00070242453486085
-0.065572720733119	-0.00077555849567818
-0.064742754591747	-0.00085543053547400
-0.063912788450376	-0.00094255264050645
-0.063082822309004	-0.0010374627147540
-0.062252856167633	-0.0011407243404176
-0.061422890026261	-0.0012529263037005
-0.060592923884889	-0.0013746818670473
-0.059762957743518	-0.0015066277547830
-0.058932991602146	-0.0016494228300589
-0.058103025460774	-0.0018037464444599
-0.057273059319403	-0.0019702964227726
-0.056443093178031	-0.0021497866621030
-0.055613127036660	-0.0023429443286354
-0.054783160895288	-0.0025505066260234
-0.053953194753916	-0.0027732170985310
-0.053123228612545	-0.0030118214764468
-0.052293262471173	-0.0032670630487228
-0.051463296329802	-0.0035396775326035
-0.050633330188430	-0.0038303874402279
-0.049803364047058	-0.0041398959662219
-0.048973397905687	-0.0044688803806227
-0.048143431764315	-0.0048179849077786
-0.047313465622944	-0.0051878131770851
-0.046483499481572	-0.0055789202204345
-0.045653533340200	-0.0059918040238323
-0.044823567198829	-0.0064268967164536
-0.043993601057457	-0.0068845554449898
-0.043163634916085	-0.0073650529127043
-0.042333668774714	-0.0078685677361725
-0.041503702633342	-0.0083951746766399
-0.040673736491971	-0.0089448347978449
-0.039843770350599	-0.0095173856358249
-0.039013804209227	-0.010112531533223
-0.038183838067856	-0.010729834180982
-0.037353871926484	-0.011368703484089
-0.036523905785113	-0.012028388863933
-0.035693939643741	-0.012707971180158
-0.034863973502369	-0.013406355325930
-0.034034007360998	-0.014122263628330
-0.033204041219626	-0.014854230237637
-0.032374075078255	-0.015600596641475
-0.031544108936883	-0.016359508368054
-0.030714142795511	-0.017128913021159
-0.029884176654140	-0.017906559887400
-0.029054210512768	-0.018690001039702
-0.028224244371396	-0.019476594188319
-0.027394278230025	-0.020263507349060
-0.026564312088653	-0.021047725446903
-0.025734345947282	-0.021826058724085
-0.024904379805910	-0.022595153293740
-0.024074413664538	-0.023351503662783
-0.023244447523167	-0.024091467179190
-0.022414481381795	-0.024811280490493
-0.021584515240424	-0.025507078150943
-0.020754549099052	-0.026174913128880
-0.019924582957680	-0.026810778990684
-0.019094616816309	-0.027410634229271
-0.018264650674937	-0.027970428129905
-0.017434684533566	-0.028486127993325
-0.016604718392194	-0.028953747750569
-0.015774752250822	-0.029369377801757
-0.014944786109451	-0.029729215261358
-0.014114819968079	-0.030029594927737
-0.013284853826707	-0.030267020707415
-0.012454887685336	-0.030438196742501
-0.011624921543964	-0.030540058463885
-0.010794955402593	-0.030569803166574
-0.0099649892612210	-0.030524919780165
-0.0091350231198494	-0.030403217344245
-0.0083050569784778	-0.030202852098793
-0.0074750908371062	-0.029922352474135
-0.0066451246957346	-0.029560641957632
-0.0058151585543630	-0.029117059370438
-0.0049851924129913	-0.028591376469482
-0.0041552262716197	-0.027983812335474
-0.0033252601302481	-0.027295044694414
-0.0024952939888765	-0.026526217800261
-0.0016653278475049	-0.025678946537218
-0.00083536170613328	-0.024755316411082
-5.3955647616652e-06	-0.023757880138200
0.00082457057660995	-0.022689649876343
0.0016545367179816	-0.021554085296474
0.0024845028593531	-0.020355078027700
0.0033144690007248	-0.019096932140548
0.0041444351420964	-0.017784340503346
0.0049744012834680	-0.016422357781823
0.0058043674248396	-0.015016369838306
0.0066343335662112	-0.013572059750167
0.0074642997075828	-0.012095370932509
0.0082942658489544	-0.010592467369589
0.0091242319903260	-0.0090696915559464
0.0099541981316977	-0.0075335205838732
0.010784164273069	-0.0059905205043132
0.011614130414441	-0.0044472996988123
0.012444096555812	-0.0029104617163715
0.013274062697184	-0.0013865578062678
0.014104028838556	0.00011796025521602
0.014933994979927	0.0015967864218136
0.015763961121299	0.0030438055798044
0.016593927262671	0.0044531371903618
0.017423893404042	0.0058191769887958
0.018253859545414	0.0071366361050159
0.019083825686785	0.0084005776124322
0.019913791828157	0.0096064498664081
0.020743757969529	0.010750116164572
0.021573724110900	0.011827880527026
0.022403690252272	0.012836509424085
0.023233656393643	0.013773249084161
0.024063622535015	0.014635838450972
0.024893588676387	0.015422517623531
0.025723554817758	0.016132031881661
0.026553520959130	0.016763631296269
0.027383487100502	0.017317066051182
0.028213453241873	0.017792577342641
0.029043419383245	0.018190884155128
0.029873385524616	0.018513165858205
0.030703351665988	0.018761040991451
0.031533317807360	0.018936542484350
0.032363283948731	0.019042089673605
0.033193250090103	0.019080457471177
0.034023216231474	0.019054743223822
0.034853182372846	0.018968331600542
0.035683148514218	0.018824857864193
0.036513114655589	0.018628169973743
0.037343080796961	0.018382289948471
0.038173046938332	0.018091374826500
0.039003013079704	0.017759677563920
0.039832979221076	0.017391508370776
0.040662945362447	0.016991196832657
0.041492911503819	0.016563055212668
0.042322877645191	0.016111343282916
0.043152843786562	0.015640235158213
0.043982809927934	0.015153788405129
0.044812776069305	0.014655915691408
0.045642742210677	0.014150359138570
0.046472708352049	0.013640667551370
0.047302674493420	0.013130176596003
0.048132640634792	0.012621991971909
0.048962606776163	0.012118975684583
0.049792572917535	0.011623735486627
0.050622539058907	0.011138617458965
0.051452505200278	0.010665701677316
0.052282471341650	0.010206800858060
0.053112437483021	0.0097634618727845
0.053942403624393	0.0093369699562358
0.054772369765765	0.0089283554470164
0.055602335907136	0.0085384029215689
0.056432302048508	0.0081676624778393
0.057262268189880	0.0078164628561686
0.058092234331251	0.0074849261125617
0.058922200472623	0.0071729835787553
0.059752166613994	0.0068803928084304
0.060582132755366	0.0066067552466527
0.061412098896738	0.0063515343988951
0.062242065038109	0.0061140742796744
0.063072031179481	0.0058936178945695
0.063901997320852	0.0056893254814878
0.064731963462224	0.0055002922795657
0.065561929603596	0.0053255656442388
0.066391895744967	0.0051641613007329
0.067221861886339	0.0050150785650997
0.068051828027710	0.0048773144432873
0.068881794169082	0.0047498765224233
0.069711760310454	0.0046317945671969
0.070541726451825	0.0045221307665602
0.071371692593197	0.0044199885532829
0.072201658734569	0.0043245199767875
0.073031624875940	0.0042349316251924
0.073861591017312	0.0041504890810177
0.074691557158683	0.0040705199783098
0.075521523300055	0.0039944157861622
0.076351489441427	0.0039216324402092
0.077181455582798	0.0038516899315537
0.078011421724170	0.0037841709754249
0.078841387865541	0.0037187188436099
0.079671354006913	0.0036550344452204
0.080501320148285	0.0035928727442054
0.081331286289656	0.0035320386010116
0.082161252431028	0.0034723821949424
0.082991218572399	0.0034137941605641
0.083821184713771	0.0033562005411483
0.084651150855143	0.0032995577144313
